74363,"طالبانو_NN.C.2|ویلي_VB.D|،_PU|د_IN|اسماعیل خان_NN.P|په ګډون_RB|دوی_PR.P.iii|ته_PT|ور_FX|تسلیم_NN.C.1.M|شوي_VB.DX|ټول_JJ|دولتي_JJ|چارواکي_NN.C.2|خوندي_JJ|دي_VB.PC|او_CC|ښه_JJ|چلن_NN.C.1.M|ورسره_RB|کېږي_VB.P"
44813,د_IN|ښاغلي_JJ|معصومي_NN.C.2|په_IN|وینا_NN.C.1.F|دا_DT|مهال_RB|امریکايي_JJ|هوايي_JJ|شرکتونه_NN.C.2|په_IN|منظم_JJ|ډول_NN.C.1.M|د_IN|افغانستان_NN.P|هوايي_JJ|ډګرونو_NN.C.2|ته_PT|الوتنې_NN.C.1.F|نه_PT|لري_VB.P
90758,"هغه_DT|وايي_VB.P|په_IN|پیل_JJ|کې_PT|یې_PR.C|عادي_JJ|نشه يي_JJ|توکي_VB.P|کارول_VB.INF|،_PU|خو_CC|وروسته_RB|یې_PR.C|ملګرو_NN.C.2|په_IN|تریاکو_NN.C.2|،_PU|شیشې_NN.C.1.F|او_CC|پوډرو_NN.C.2|اخته_JJ|کړ_VB.DX"
56738,د_IN|نوموړي_JJ|په_IN|خبره_NN.C.1.F|له_IN|بانکي_JJ|نظامه_NN.C.1.M|پرته_JJ|دا_DT|هېڅ_RP|یوه_DT|چاره_NN.C.1.F|هم_RB|نه_PT|شي_VB.H|ترسره_JJ|کېدای_RB
23997,چې_CC|له مخې_RB|به_BA|یې_PR.C|د_IN|تیر_NN.C.1.M|۲۰۱۸_NB|میلادي_JJ|کال_NN.C.1.M|پرتله_RB|سږکال_RB|۶۰_NB|فیصده_NN.C.1.F|زیات_JJ|ماشومان_NN.C.2|تداوي_NN.C.2|کړي_VB.DX
39000,"د_IN|تلفاتو_NN.C.2|له_IN|پلوه_NN.C.1.M|د_IN|امریکا_NN.P|متحده_JJ|ایالتونه_NN.C.2|اول_NB|،_PU|برتانیا_NN.P|دویم_JJ|،_PU|برازیل_NN.P|او_CC|ایټالیا_NN.P|درېم_NB|او_CC|څلورم_NB|هېوادونه_NN.C.2|دي_VB.PC"
9002,پښتونخوا_NN.P|او_CC|نړۍ_NN.C.1.F|په_IN|نورو_RB|برخو_NN.C.2|کې_PT|د_IN|توندو_JJ|غبرګونونو_NN.C.2|یوه_DT|لړۍ_NN.C.1.F|روانه_JJ|ده_VB.PC
27589,خو_CC|په_IN|دې_DT|برخه_NN.C.1.F|کې_PT|له_IN|حکومت_NN.C.1.M|او_CC|نړیوالو_NN.C.2|خیریه_JJ|ادارو_NN.C.2|څخه_PT|مرسته_NN.C.1.F|غواړي_VB.P
87096,نوموړي_JJ|ته_PT|په_IN|خپل_JJ|وخت_NN.C.1.M|کې_PT|طبیعي_JJ|فیلسوف_NN.C.1.M|ویل_VB.INF|شوی_VB.DX|دی_VB.PC
4061,انصاري_NN.P|همدارنګه_RB|ويلی_VB.D|و_VB.INF|چې_CC|نن_RB|يې_PR.C|په_IN|هرات_NN.P|کې_PT|پيل_NN.C.1.M|کړ_VB.DX|ورو_RB|ورو_RB|به_BA|یې_PR.C|په_IN|ټول_JJ|افغانستان_NN.P|کې_PT|پيل_NN.C.1.M|کړي_VB.DX
31399,د_IN|اسلامي_JJ|اصول_NN.C.2|او_CC|ملي_JJ|ارزښتونه_NN.C.2|په_IN|نظر_NN.C.1.M|کې_PT|نیولو_VB.G|سره_PT|دوی_PR.P.iii|ته_PT|دا_DT|حق_NN.C.1.M|ورکول_VB.INF
17650,تردې_RB|وړاندې_RB|پرون_RB|ښاغلي_JJ|قرېشي_NN.P|په_IN|همدې_DT|ترڅ_NN.C.1.M|کې_PT|د_IN|تاجکستان_NN.P|او_CC|ازبکستان_NN.P|سفر_NN.C.1.M|هم_RB|کړی_VB.DX|و_VB.INF
80619,له_IN|دې_DT|وروسته_RB|احمدجواد_NN.P|د_IN|دريو_NB|ورځو_NN.C.2|لپاره_PT|د_IN|حکومت_NN.C.1.M|له لوري_RB|په_IN|زندان_NN.C.1.M|کې_PT|واچول_VB.D|شو_VB.DX
33853,د_IN|افغانستان_NN.P|د_IN|ولایتي_JJ|مرکزونو_NN.C.2|له_IN|سقوط_NN.C.1.M|سره_PT|حکومت_NN.C.1.M|پرلپسې_RB|ټینګار_NN.C.1.M|کړی_VB.DX|چې_CC|د_IN|دې_DT|ښارونو_NN.C.2|بېرته_RB|نیولو_VB.G|لپاره_PT|به_BA|ډېر_JJ|ژر_RB|اقدام_NN.C.1.M|وکړي_VB.H
23206,چې_CC|زیاتره_JJ|باغونه_NN.C.2|یې_PR.C|پر_IN|داسې_RB|ځمکو_NN.C.2|جوړ_JJ|شوي_VB.DX|چې_CC|پخوا_RB|کې_PT|تریاک_NN.P|کرل_VB.INF|کېدل_VB.INF
7748,پاکستان_NN.P|ټاکلی_VB.D|هدف_NN.C.1.M|په_IN|۱۹_NB|اورو_NN.C.2|کې_PT|د_IN|پنځو_NB|لوبغاړو_NN.C.2|په_IN|سوځېدو_VB.G|سره_PT|بشپړ_JJ|کړ_VB.DX
84967,میانمار_NN.P|کې_PT|له_IN|فبرورۍ_NN.P|میاشتې_NN.C.1.F|راهیسې_RB|د_IN|ماشومانو_NN.C.2|په ګډون_RB|سلګونه_NB|کسان_NN.C.2|وژل_VB.INF|شوي_VB.DX|دي_VB.PC
45676,"د_IN|طالبانو_NN.C.2|د_IN|واکمنۍ_NN.C.1.F|څه_RB|باندې_RB|۴_NB|مياشتې_NN.C.1.F|کيږي_VB.PX|،_PU|خو_CC|تراوسه_RB|یې_PR.C|لسګونو_JJ|زره_NB|رسمي_JJ|مامورينو_NN.C.2|ته_PT|معاشونه_NN.C.2|نه_PT|دي_VB.PC|ورکړي_VB.D"
12099,په_IN|داسې_RB|حال_NN.C.1.M|کې_PT|چې_CC|د_IN|امریکا_NN.P|متحده_JJ|ایالات_NN.C.2|له_IN|افغانستان_NN.P|څخه_PT|خپل_JJ|عسکر_NN.C.1.M|وباسي_VB.P
80006,له_IN|دغو_DT|نویو_JJ|پېښو_NN.C.2|سره_PT|سږکال_RB|په_IN|جنوبي_JJ|ولایتونو_NN.C.2|کې_PT|د_IN|ګوزڼ_NN.C.1.M|د_IN|پېښو_NN.C.2|شمېر_NN.C.1.M|۳۲_NB|ته_PT|او_CC|په_IN|ټول_JJ|افغانستان_NN.P|کې_PT|۴۴_NB|ته_PT|لوړ_JJ|شوی_VB.DX|دی_VB.PC
20552,چې_CC|په_IN|افغانستان_NN.P|کې_PT|د_IN|ټولو_RB|فقر_NN.C.1.M|ځپلو_VB.N|کچه_NN.C.1.F|۲۴_NB|میلیونه_NB|تنه_NN.C.2|ده_VB.PC|او_CC|۳_NB|میلیونه_NB|ماشومان_NN.C.2|د_IN|خوارځواکۍ_JJ|او_CC|شدید_JJ|فقر_NN.C.1.M|له کبله_RB|د_IN|مرګ_NN.C.1.M|ګواښ_NN.C.1.M|سره_PT|مخ_NN.C.1.M|دي_VB.PC
81297,له_IN|هغو_DT|میرمنو_NN.C.2|چې_CC|کار_NN.C.1.M|کوي_VB.PX|غواړي_VB.P|تر_IN|هغه_DT|په_IN|کورونو_NN.C.2|کې_PT|پاتې_JJ|شي_VB.H|چې_CC|د_IN|دوی_PR.P.iii|لپاره_PT|یو_DT|خوندي_JJ|چاپیریال_NN.C.1.M|رامنځ_RB|ته_PT|شي_VB.H
71361,ښاغلي_JJ|نائب_NN.C.1.M|ویلي_VB.D|چې_CC|افغان_JJ|لوبډلې_NN.C.1.F|یو_DT|پیاوړې_JJ|لوبډلې_NN.C.1.F|ته_PT|ماتې_NN.C.1.F|ورکړې_VB.D|ده_VB.PC
96683,یانې_CC|اروپایی_JJ|ټولنه_NN.C.1.F|که څه_RB|هم_RB|چین_NN.P|په_IN|سوداګرۍ_NN.C.1.F|کې_PT|یو_DT|بې خطره_JJ|شریک_JJ|ګڼي_VB.P
8540,پر_IN|تالبانو_NN.C.2|به_BA|بندیزونه_NN.C.2|ترهغه_RB|پر_IN|ځای_NN.C.1.M|وي_VB.DC|ترڅو_RB|هغوې_PR.DEM|د_IN|نړیوالې_NN.C.1.F|ټولنې_NN.C.1.F|سپارښتنې_NN.C.1.F
3508,امریکا_NN.P|دغه_DT|ډول_NN.C.1.M|اته_NB|ځایونه_NN.C.2|د_IN|موقت_JJ|وخت_NN.C.1.M|لپاره_PT|کاروي_VB.P|چې_CC|امریکا_NN.P|ته_PT|د_IN|روانو_JJ|افغان_JJ|کډوالو_JJ|د_IN|اسنادو_NN.C.2|چمتو_JJ|کولو_VB.G|لپاره_PT|به_BA|کار_NN.C.1.M|ترې_PR.P.iii|اخیستل_VB.INF|کېږي_VB.P
75070,عمران خان_NN.P|دا_DT|څرګندونې_VB.P|د_IN|طالبانو_NN.C.2|د_IN|بهرنيو_JJ|چارو_NN.C.1.M|وزير_NN.C.1.M|مولوي_NN.P|امیر_JJ|خان_NN.P|متقي_JJ|په_IN|موجوديت_NN.C.1.M|کې_PT|کړي_VB.DX
20325,چې_CC|پاکستان_NN.P|دي_VB.PC|پر_IN|طالبانو_NN.C.2|د_IN|خپل_JJ|نفوذ_NN.C.2|لرلو_VB.G|له امله_RB|پر_IN|دې_DT|ډله_NN.C.1.F|فشارونه_NN.C.2|واچوي_VB.H|او_CC|د_IN|سولې_NN.C.1.F|پروسې_NN.C.1.F|لپاره_PT|دي_VB.PC|کار_NN.C.1.M|وکړي_VB.H
29808,خو_CC|غورځنګ_NN.C.2|او_CC|دواړه_RB|نیول_VB.INF|شوي_VB.DX|غړي_NN.C.2|دا_DT|تورونه_NN.C.2|بې بنسټه_JJ|بولي_VB.P|او_CC|وايي_VB.P
29571,خو_CC|ښاغلی_JJ|پوتين_NN.P|زياته_JJ|کړې_VB.DX|چې_CC|د_IN|طالبانو_NN.C.2|په_IN|اړه_NN.C.1.F|دا_DT|پرېکړه_NN.C.1.F|به_BA|یې_PR.C|افغانستان_NN.P|کې_PT|له_IN|حالت_NN.C.1.M|سره_PT|تړلې_JJ|وي_VB.DC|چې_CC|وايي_VB.P|تمه_NN.C.2|یې_PR.C|ده_VB.PC|مثبت_JJ|لوري_NN.C.2|ته_PT|روان_JJ|دی_VB.PC
68982,زرغونه_NN.P|وایي_VB.P|چې_CC|په_IN|کابل_NN.P|او_CC|هند_NN.P|کې_PT|له_IN|درملنې_NN.C.1.F|وروسته_RB|ښه_JJ|شوه_VB.DX
68928,رئیسي_NN.P|چې_CC|د_IN|بشري_JJ|حقونو_NN.C.2|د_IN|نقض_NN.C.1.M|له امله_RB|د_IN|امریکا_NN.P|د_IN|بندیزونو_NN.C.2|په_IN|لست_NN.C.1.M|کې_PT|دی_VB.PC
42951,د_IN|راپورونو_NN.C.2|له مخې_RB|په_IN|تېرو_JJ|۲۴_NB|ساعتونو_NN.C.2|کې_PT|د_IN|کرونا_NN.P|له کبله_RB|۶۰۰_NB|کسان_NN.C.2|مړه_JJ|شوي_VB.DX|دي_VB.PC
16396,تازه_JJ|د_IN|ترکيې_NN.P|هېواد_NN.C.1.M|د_IN|چین_NN.P|سره_PT|د_IN|بندیانو_NN.C.2|او_CC|نورو_RB|اتباعو_NN.C.2|د_IN|اړتيا_NN.C.1.F|په_IN|صورت_NN.C.1.M|کې_PT|د_IN|تبادلې_NN.C.1.F|موافقتنامه_NN.C.1.F|لاسلیک_NN.C.1.M|شوه_VB.DX
30368,خو_CC|واشنګټن_NN.P|په_IN|عراق_NN.P|او_CC|سوریه_NN.P|کې_PT|د_IN|داعش_NN.P|ډلې_NN.C.1.F|لخوا_RB|د_IN|ګڼ_JJ|شمیر_NN.C.1.M|سیمو_NN.C.2|تر_IN|نیول_VB.INF|کیدو_VB.DX|وروسته_RB|یوځل_RB|بیا_RB|دې_DT|هیواد_NN.C.1.M|ته_PT|سرتیري_JJ|واستول_VB.D
23145,چې_CC|ډېرې_JJ|یې_PR.C|د_IN|پښتون_NN.C.1.M|ژغورنې_NN.C.1.F|غورځنګ_NN.C.2|غونډو_NN.C.2|کې_PT|ګډون_NN.C.1.F|او_CC|د_IN|حکومتي_JJ|او_CC|امنیتي_JJ|ادارو_NN.C.2|پرضد_RB|سخته_JJ|ژبه_NN.C.1.F|کارول_VB.INF|دۍ_NN.C.2
22896,چې_CC|دا_DT|مذاکرات_NN.C.2|یې_PR.C|د_IN|اسماعيل خان_NN.P|په_IN|مشرۍ_NN.C.1.F|کړي_VB.DX|او_CC|طالب_NN.C.1.M|لوري_NN.C.2|ته_PT|یې_PR.C|خپل_JJ|پیغام_NN.C.1.M|په_IN|روښانه_JJ|ټکو_NN.C.2|بیان_NN.C.1.F|کړی_VB.DX
88887,هرڅوک_PR.DIS|یې_PR.C|په_IN|هکله_RB|خبرې_NN.C.1.F|کوي_VB.PX|او_CC|مونږ_PR.P.i|هیله مند_NN.C.1.M|یو_DT|چې_CC|مصنوعي_JJ|ذکاوت_NN.C.1.M|له_IN|مونږ_PR.P.i|سره_PT|مرسته_NN.C.1.F|وکړي_VB.H|چې_CC|له_IN|دغه_DT|مشکل_JJ|څخه_PT|ځان_PR.DIS|خلاص_JJ|کړو_VB.DX
8455,پر_IN|اغلې_JJ|اسماعیل_NN.P|هم_RB|د_IN|پاکستان_NN.P|پولیسو_NN.C.2|بېل بېل_JJ|تورونه_NN.C.2|پورې_PT|کړي_VB.DX|وو_VB.DC|او_CC|د_IN|هغې_PR.P.iii|پر_IN|ضد_JJ|يې_PR.C|د_IN|پولیسو_NN.C.2|رپوټونه_NN.C.2|هم_RB|ثبت_NN.C.1.M|کړي_VB.DX|وو_VB.DC
61082,"دا_DT|ډول_NN.C.1.M|خلک_NN.C.1.M|نه_PT|تنها_JJ|په_IN|یوه_DT|ټولنه_NN.C.1.F|پورې_PT|محدود_JJ|دي_VB.PC|،_PU|بلکې_CC|په_IN|نړیواله_JJ|کچه_NN.C.1.F|دا_DT|موضوع_NN.C.2|تر_IN|سترګو_NN.C.2|کیږي_VB.P"
66105,دوی_PR.P.iii|وایي_VB.P|د_IN|نشه يي_JJ|توکو_NN.C.2|پخوانیو_JJ|کرونده_NN.C.1.F|ګرو_FX|اوس_RB|پر_IN|خپلو_JJ|ځمکو_NN.C.2|باغونه_NN.C.2|جوړ_JJ|کړي_VB.DX|خو_CC|د_IN|حاصلاتو_NN.C.2|د_IN|پلور_NN.C.1.M|په_IN|برخه_NN.C.1.F|کې_PT|خپل_JJ|لګښت_NN.C.1.M|هم_RB|نه_PT|شي_VB.H|پوره_JJ|کولای_VB.DX
85944,ننګرهار_NN.P|به_BA|سږکال_RB|د_IN|هېواد_NN.C.1.M|په_IN|سطحه_NN.C.1.F|شفتالو_NN.C.1.M|توليد_NN.C.1.M|کړي_VB.DX
16679,تجارتي_JJ|او_CC|نورو_RB|ویزه_NN.C.1.F|لرونکو_NN.C.2|په_IN|اړه_NN.C.1.F|به_BA|اسنادو_NN.C.2|ته_PT|په_IN|کتو_VB.G|سره_PT|یې_PR.C|پریکړه_NN.C.1.F|کیږي_VB.P
77588,"که_RP|چېرې_RB|څوک_PR.Q|داسې_RB|غذايي_JJ|مواد_NN.C.2|استعمال_NN.C.1.M|کړي_VB.DX|چې_CC|ګېس_NN.C.1.M|رامنځته_RB|کوي_VB.PX|،_PU|نو_CC|هغه_DT|ته_PT|په کار_JJ|دي_VB.PC|چې_CC|ماسته_NN.C.1.M|استعمال_NN.C.1.M|کړي_VB.DX"
27808,"خو_CC|تمه_NN.C.2|کېږي_VB.P|چې_CC|ملګري ملتونه_NN.P|،_PU|ترکيه_NN.P|او_CC|قطر_NN.P|يوځل_RB|بيا_RB|په_IN|استانبول_NN.P|کې_PT|د_IN|افغان_JJ|سولې_NN.C.1.F|کنفرانس_NN.C.1.M|د_IN|جوړولو_VB.G|لپاره_PT|هڅې_NN.C.1.F|پيل_NN.C.1.M|کړي_VB.DX"
77691,که څه_RB|پاکستان_NN.P|امریکا_NN.P|ته_PT|ځای_NN.C.1.M|ورکړی_VB.D|خو_CC|په_IN|رسمي_JJ|ډول_NN.C.1.M|سره_PT|يې_PR.C|نه_PT|ده_VB.PC|منلې_VB.D|چې_CC|دوی_PR.P.iii|امریکا_NN.P|ته_PT|خپل_JJ|هوایي_JJ|او_CC|ځمکنی_JJ|حریم_NN.C.1.M|ورکړی_VB.D
13272,په_IN|دې_DT|سره_PT|په_IN|افغانستان_NN.P|کې_PT|د_IN|کرونا_NN.P|ویروس_NN.C.1.M|له امله_RB|د_IN|ټولو_RB|مړو_JJ|شوو_VB.N|کسانو_NN.C.2|شمېر_NN.C.1.M|۸۹۸_NB|تنو_NN.C.2|ته_PT|پورته_RB|شوو_VB.N
58589,د_IN|ولایتونو_NN.C.2|له_IN|مرستیالانو_NN.C.2|او_CC|نورو_RB|لوړ_JJ|رتبه_NN.C.1.F|چارواکو_NN.C.2|اخلي_VB.P|او_CC|په_IN|وینا_NN.C.1.F|یې_PR.C
88550,"نيکه_NN.C.1.M|په_IN|غوسه_NN.C.1.F|و_VB.INF|،_PU|تواب_NN.P|پاڼه_NN.C.1.F|بوډا_JJ|ته_PT|ونيوله_VB.D"
94415,وروسته_RB|بيا_RB|هغه_DT|په_IN|یوه_DT|بل_JJ|بيان_NN.C.1.M|کې_PT|په_IN|هغه_DT|باندې_RB|د_IN|پورې_PT|شويو_VB.N|تورونو_NN.C.2|په_IN|هکله_RB|پيغام_NN.C.1.M|خپور_JJ|کړ_VB.DX
36411,د_IN|بلاروس_NN.P|په_IN|تاوتریخوالي_NN.C.2|کې_PT|لږ_JJ|تر_IN|لږه_JJ|دوه_NB|تنه_NN.C.2|وژل_VB.INF|شوي_VB.DX|او_CC|شاوخوا_RB|۷۰۰۰_NB|کسان_NN.C.2|د_IN|پولیسو_NN.C.2|له خوا_RB|نیول_VB.INF|شوي_VB.DX|دي_VB.PC
31319,د_IN|اسټرالیا_NN.P|کرکټ_NN.C.1.M|بورډ_NN.C.1.M|وایي_VB.P|چې_CC|په_IN|پاکستان_NN.P|کې_PT|د_IN|امنیتي_JJ|وضع_NN.C.1.M|له کبله_RB|خپله_JJ|لوبډله_NN.C.1.F|دغه_DT|هیواد_NN.C.1.M|ته_PT|نشې_NN.C.1.F|استولی_VB.D
26827,خرم_NN.P|په_IN|دې_DT|اند_NN.C.1.M|دی_VB.PC|چې_CC|دا_DT|هرڅه_PR.DIS|د_IN|دې_DT|لپاره_PT|کېږي_VB.P|چې_CC|طالبان_NN.C.2|په_IN|داسې_RB|يو_DT|مجهول_JJ|حالت_NN.C.1.M|کې_PT|د_IN|جګړې_NN.C.1.F|کولو_VB.G|پرېکړې_NN.C.1.F|ته_PT|مجبور_JJ|شي_VB.H
19195,جاپان_NN.P|له_IN|دې_DT|بري_JJ|سره_PT|د_IN|۲۰۱۹_NB|کال_NN.C.1.M|اسیايي_JJ|اتلولي_NN.C.2|وګټله_VB.D
37809,د_IN|پاکستان_NN.P|لومړنۍ_JJ|مهمه_JJ|دنده_NN.C.1.F|به_BA|دا_DT|وي_VB.DC|چې_CC|د_IN|انګلستان_NN.P|لوبډلې_NN.C.1.F|ته_PT|قناعت_NN.C.1.M|ورکړي_VB.D|چې_CC|پاکستان_NN.P|ته_PT|ولاړه_VB.D|شي_VB.H
82032,مالومات_NN.C.2|ښيي_VB.P|د_IN|پوځ_NN.C.1.M|ایستلو_VB.G|لړۍ_NN.C.1.F|تر_IN|هغو_DT|نه_PT|پیلیږي_VB.P|ترڅو_RB|نورې_RB|پوځي_JJ|اډې_NN.C.1.F|ونه_RB|تړل_VB.INF|سي_VB.H
5031,اوس_RB|تازه_JJ|یوځل_RB|بیا_RB|هند_NN.P|چمتوالی_NN.C.1.M|ښودلی_VB.D|چې_CC|له_IN|افغانستان_NN.P|سره_PT|نورې_RB|مرستې_NN.C.1.F|هم_RB|کوي_VB.PX|خو_CC|په_IN|دې_DT|کې_PT|د_IN|پاکستان_NN.P|رضايت_NN.C.1.M|ضروري_JJ|دی_VB.PC
63252,دروېش_JJ|رسولي_VB.D|چې_CC|په_IN|ننۍ_JJ|لوبه_NN.C.1.F|کې_PT|یې_PR.C|په_IN|۴۷_NB|توپونو_NN.C.2|۷۵_NB|منډې_NN.C.1.F|جوړې_RB|کړې_VB.DX|وې_VB.DC|د_IN|لوبې_NN.C.1.F|غوره_JJ|لوبغاړی_NN.C.1.M|ونومول_VB.D|شو_VB.DX
15268,په_IN|همدې_DT|لوبې_NN.C.1.F|کې_PT|حضرت الله_NN.P|ځاځی_NN.P|د_IN|افغانستان_NN.P|لومړنی_JJ|لوبغاړی_NN.C.1.M|شو_VB.DX|چې_CC|د_IN|شلو_NB|شلو_NB|اورونو_NN.C.2|په_IN|نړیوالو_NN.C.2|لوبو_NN.C.2|کې_PT|د_IN|ټولو_RB|نه_PT|زیاتې_JJ|منډې_NN.C.1.F|کوي_VB.PX
83621,معید_NN.P|یوسف_NN.P|د_IN|طالبانو_NN.C.2|او_CC|د_IN|پاکستان_NN.P|د_IN|استخباراتي_JJ|ادارو_NN.C.2|سره_PT|د_IN|دې_DT|ډلې_NN.C.1.F|اړیکې_NN.C.2|لرل_VB.INF|او_CC|په_IN|طالبانو_NN.C.2|د_IN|پاکستان_NN.P|نفوذ_NN.C.2|لرل_VB.INF|هم_RB|رد_NN.C.1.M|کړل_VB.INF|او_CC|وې_VB.DC|ویل_VB.INF
78831,لکڼوال_NN.P|سږکال_RB|په_IN|شپږیزه_NN.C.1.F|لیګ_NN.C.1.M|کې_PT|۱۱_NB|کسان_NN.C.2|وسوځول_VB.D|او_CC|لوبډلې_NN.C.1.F|یې_PR.C|دویم_JJ|ځای_NN.C.1.M|خپل_JJ|کړ_VB.DX
38175,"د_IN|پښتونخوا_NN.P|ټرانسپورټ_NN.C.2|مسوول_JJ|،_PU|فهد_NN.P|اکرم_NN.P|قاضي_NN.C.1.M|په_IN|دې_DT|اړه_NN.C.1.F|بي بي سي_NN.P|پښتو_NN.P|سره_PT|خبرې_NN.C.1.F|کړې_VB.DX"
43337,د_IN|روسیې_NN.P|پوځ_NN.C.1.M|ویلي_VB.D|چې_CC|په_IN|تمریناتو_NN.C.2|کې_PT|د_IN|روسیې_NN.P|هغه_DT|جنګي_JJ|الوتکې_NN.C.1.F|هم_RB|برخه_NN.C.1.F|لري_VB.P|چې_CC|په_IN|قزاقستان_NN.P|کې_PT|ځای_NN.C.1.M|پر_IN|ځای_NN.C.1.M|شویدي_VB.D
6332,بل_JJ|پلو_NN.C.1.M|محمد_NN.P|شهزاد_NN.P|په_IN|روانو_JJ|سیالیو_NN.C.2|کې_PT|د_IN|زیاتو_JJ|منډو_NN.C.2|د_IN|جوړولو_VB.G|له مخې_RB|د_IN|ټولو_RB|نړیوالو_NN.C.2|لوبغاړو_NN.C.2|نه_PT|وړاندې_RB|دی_VB.PC
84743,موسی_NN.P|وايي_VB.P|د_IN|اردو_NN.C.1.M|په_IN|څلور_NB|سوه_NB|بستر_NN.C.1.M|روغتون_NN.C.1.M|کې_PT|زما_PR.P$|ټول_JJ|اسناد_NN.C.2|شته_NN.C.1.F
43437,د_IN|روغتيا_NN.C.1.F|نړيوال_JJ|سازمان_NN.C.1.M|د_IN|کورونا_NN.P|وېروس_NN.C.1.M|دغې_DT|نوې_JJ|بڼې_NN.C.1.F|ته_PT|چې_CC|لومړی_JJ|ځل_NN.C.1.M|په_IN|جنوبي_JJ|افريقا_NN.P|کې_PT|ثبت_NN.C.1.M|شوه_VB.DX|د_IN|اومېکرون_NN.P|نوم_NN.C.1.M|ورکړی_VB.D|دی_VB.PC
69680,ستاسو_PR.P$|ورته_PR.P.iii|پام_NN.C.1.M|نه_PT|وي_VB.DC|له_IN|همدې_DT|امله_NN.C.1.F|دغه_DT|زهري_NN.P|مواد_NN.C.2|ستاسو_PR.P$|د_IN|وېښتانو_NN.C.2|پياز_NN.C.1.M|لمنځه_RB|وړي_VB.D
7949,پاکستان_NN.P|کې_PT|اول_NB|ځل_NN.C.1.M|د_IN|فبرورۍ_NN.P|پر_IN|۲۶_NB|د_IN|کورونا_NN.P|لومړنۍ_JJ|پېښه_NN.C.1.F|وموندل_VB.D|شوه_VB.DX|او_CC|د_IN|مارچ_NN.P|پر_IN|۱۸_NB|پکې_RB|له_IN|کورونا_NN.P|اولنی_JJ|کس_NN.C.1.M|مړ_JJ|شو_VB.DX
41738,"د_IN|دوی_PR.P.iii|په_IN|اند_NN.C.1.M|چین_NN.P|له_IN|دې_DT|چارې_NN.C.1.F|سره_PT|یوه_DT|داسې_RB|تشه_JJ|ډکه_JJ|کړې_VB.DX|،_PU|چې_CC|نورو_RB|ورته_PR.P.iii|لېوالتیا_NN.C.1.F|نه_PT|درلوده_VB.D"
368,اذربایجان_NN.P|ګواښ_NN.C.1.M|کړی_VB.DX|چې_CC|بیرته_RB|دغه_DT|سیمې_NN.C.1.F|کنترول_NN.C.1.M|کړي_VB.DX|او_CC|وایي_VB.P|که_RP|اړ_JJ|شي_VB.H|د_IN|پوځي_JJ|ځواک_NN.C.1.M|نه_PT|به_BA|کار_NN.C.1.M|واخلي_VB.H
56027,د_IN|ناټو_NN.P|عمومي منشي_NN.C.1.M|سټولتنبرګ_NN.P|او_CC|د_IN|امریکا_NN.P|دفاع_NN.C.1.F|وزیر_NN.P|ایسپر_NN.P|کابل_NN.P|ته_PT|راغلل_VB.D|او_CC|یوه_DT|هوکړه_NN.C.1.F|یې_PR.C|له_IN|موږ_PR.P.i|سره_PT|لاسلیک_NN.C.1.M|کړه_NN.C.1.F
77986,که_RP|د_IN|دغو_DT|دوو_NB|موخو_NN.C.2|له نظره_RB|په_IN|هیواد_NN.C.1.M|کی_PT|د_IN|کورونا_NN.P|وضعیت_NN.C.1.M|ته_PT|د_IN|نړیوالو_NN.C.2|معلوماتو_NN.C.2|او_CC|څیړنو_NN.C.2|په_IN|پام_NN.C.1.M|کی_PT|نیولو_VB.G|سره_PT|وګورو_VB.H
54448,د_IN|ماشومانو_NN.C.2|لپاره_PT|د_IN|ملګرو_NN.C.2|ملتونو_NN.C.2|د_IN|ملاتړ_NN.C.1.M|نړیوالې_NN.C.1.F|ادارې_NN.C.1.F|یونیسف_NN.P|افغان_JJ|کرکټ_NN.C.1.M|ستوری_NN.C.1.M|راشد_NN.P|خان_NN.P|د_IN|افغانستان_NN.P|لپاره_PT|د_IN|ښه_JJ|نيت_NN.C.1.M|ملي_JJ|سفير_NN.C.1.M|ټاکلی_VB.D|دی_VB.PC
58793,د_IN|ياد_NN.C.1.M|شوي_VB.DX|سفر_NN.C.1.M|په_IN|اړه_NN.C.1.F|طالبانو_NN.C.2|ډېر_JJ|جزییات_NN.C.2|نه_PT|دي_VB.PC|ورکړي_VB.D
76088,ګلبدین_NN.P|خبريالانو_NN.C.2|ته_PT|وویل_VB.INF|زه_PR.P.i|هیله_NN.C.1.F|لرم_VB.P|چې_CC|د_IN|سریلانکا_NN.P|خلاف_JJ|به_BA|ښه_JJ|لوبه_NN.C.1.F|وکړو_VB.DX
3869,امونهنګانو_NN.P|مس_NN.C.1.F|عینک_NN.C.1.M|اتلانو_JJ|ته_PT|۱۱۱_NB|منډو_NN.C.2|هدف_NN.C.1.M|ورکړ_VB.D|چې_CC|هغوی_PR.P.iii|د_IN|دوو_NB|لوبغاړو_NN.C.2|په_IN|سوځېدو_VB.G|په_IN|۱۸_NB|اور_NN.C.1.M|کې_PT|پوره_JJ|کړ_VB.DX
